eval/mean_quat_reward,train/n_updates,eval/mean_bonus_reward,train/ent_coef,train/critic_loss,eval/success_rate,time/total_timesteps,train/learning_rate,train/ent_coef_loss,train/actor_loss,eval/mean_ep_length,eval/mean_reward,eval/mean_pos_reward,time/time_elapsed,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,rollout/success_rate,time/fps
42.23624785453428,1649899,0.24,0.0016737674595788121,0.018433580175042152,0.01,1650000,0.0003,3.7659904956817627,-68.00700378417969,50.0,31.75218426808715,42.27052982821305,,,,,,
,,,,,,1650000,,,,,,,25608,33000,31.879421250000004,50.0,0.0,64
42.449444648886875,1674899,0.38999999999999996,0.0016681819688528776,0.024718232452869415,0.01,1675000,0.0003,-1.6731207370758057,-68.05120849609375,50.0,31.746342912572437,42.019180467307635,,,,,,
,,,,,,1675000,,,,,,,25990,33500,31.36492958,50.0,0.0,64
41.813283509596005,1699899,0.31,0.001648322562687099,0.032444074749946594,0.02,1700000,0.0003,2.7689547538757324,-68.05150604248047,50.0,31.39367337288335,41.71319381889245,,,,,,
,,,,,,1700000,,,,,,,26376,34000,31.7038055,50.0,0.0,64
41.0935618032276,1724899,0.33,0.0016120068030431867,0.022037465125322342,0.02,1725000,0.0003,-1.6639585494995117,-68.08486938476562,50.0,31.170005878293885,41.704612169414,,,,,,
,,,,,,1725000,,,,,,,26759,34500,31.375498759999996,50.0,0.0,64
42.24972359737868,1749899,1.03,0.0015897445846349,0.018324248492717743,0.04,1750000,0.0003,0.3672044575214386,-68.52123260498047,50.0,32.21113785907626,42.85851252054596,,,,,,
,,,,,,1750000,,,,,,,27142,35000,31.930443130000004,50.0,0.0,64
42.055442097487855,1774899,0.33999999999999997,0.0016390623059123755,0.020205287262797356,0.02,1775000,0.0003,5.922658443450928,-67.99881744384766,50.0,31.868252879679204,42.60783366442647,,,,,,
,,,,,,1775000,,,,,,,27525,35500,31.47843198,50.0,0.02,64
43.05266457759884,1799899,0.12,0.0016200600657612085,0.022245079278945923,0.01,1800000,0.0003,-2.9447031021118164,-68.27117919921875,50.0,32.458079048395156,43.36942022915235,,,,,,
,,,,,,1800000,,,,,,,27915,36000,31.400425230000007,50.0,0.0,64
40.852849861516056,1824899,0.24,0.0016350632067769766,0.020068908110260963,0.01,1825000,0.0003,0.43879827857017517,-68.25597381591797,50.0,31.264292801907285,42.14349077177156,,,,,,
,,,,,,1825000,,,,,,,28292,36500,31.77489356,50.0,0.0,64
42.278893258810996,1849899,0.65,0.0016225340077653527,0.021114952862262726,0.02,1850000,0.0003,1.2296137809753418,-68.09173583984375,50.0,32.196468364447355,43.021289610638526,,,,,,
,,,,,,1850000,,,,,,,28684,37000,31.607249830000004,50.0,0.0,64
