eval/mean_ep_length,eval/mean_quat_reward,train/learning_rate,train/ent_coef,eval/mean_reward,train/ent_coef_loss,eval/mean_pos_reward,eval/mean_bonus_reward,train/actor_loss,train/n_updates,time/total_timesteps,train/critic_loss,eval/success_rate,time/episodes,rollout/success_rate,time/time_elapsed,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean
,,,,,,,,,,2625000,,,52500,0.01,40520,32.092133669999996,64,50.0
50.0,44.33993810881302,0.0003,0.0018068234203383327,31.74662473976612,-1.424668312072754,38.26662277307461,0.04,-70.22872924804688,2649899,2650000,0.016143808141350746,0.0,,,,,,
,,,,,,,,,,2650000,,,53000,0.02,40911,31.914855620000004,64,50.0
50.0,44.30519412951456,0.0003,0.0018188883550465107,31.90277307599783,0.8630819916725159,38.51070401534757,0.49,-70.152587890625,2674899,2675000,0.014685072004795074,0.04,,,,,,
,,,,,,,,,,2675000,,,53500,0.0,41292,31.24700744,64,50.0
50.0,44.47507178982434,0.0003,0.001821216894313693,32.05866430405527,-0.6990389823913574,38.954513667340144,0.33,-70.2911148071289,2699899,2700000,0.01589086838066578,0.01,,,,,,
,,,,,,,,,,2700000,,,54000,0.01,41677,31.647792850000002,64,50.0
50.0,44.56185353895855,0.0003,0.0017830767901614308,32.341165550928565,4.439181327819824,39.350955065864,0.89,-70.01311492919922,2724899,2725000,0.01887957938015461,0.03,,,,,,
,,,,,,,,,,2725000,,,54500,0.0,42058,31.893775509999998,64,50.0
50.0,45.31459304742995,0.0003,0.00178588239941746,32.44366359923035,0.4281092584133148,39.005468336315076,0.13999999999999999,-70.37152099609375,2749899,2750000,0.016180649399757385,0.0,,,,,,
,,,,,,,,,,2750000,,,55000,0.0,42439,32.03455167,64,50.0
50.0,44.691378096343286,0.0003,0.001799040473997593,32.17021355651319,-3.234118938446045,39.26809808322641,0.03,-70.52013397216797,2774899,2775000,0.016531415283679962,0.0,,,,,,
,,,,,,,,,,2775000,,,55500,0.01,42831,31.85650478,64,50.0
50.0,44.83875860611426,0.0003,0.001775850891135633,32.4159083611914,3.082136392593384,39.05611618220864,0.9299999999999999,-70.29518127441406,2799899,2800000,0.01990782655775547,0.02,,,,,,
,,,,,,,,,,2800000,,,56000,0.02,43225,32.09875428,64,50.0
50.0,44.87117677252069,0.0003,0.0017565438756719232,32.242084221318365,0.40247589349746704,38.74598331504986,0.48,-70.34718322753906,2824899,2825000,0.023958895355463028,0.01,,,,,,
,,,,,,,,,,2825000,,,56500,0.0,43615,32.4679371,64,50.0
50.0,44.73097348444991,0.0003,0.001784609630703926,31.705826084194705,-0.7001795172691345,37.361357377779825,0.0,-70.20512390136719,2849899,2850000,0.015714239329099655,0.0,,,,,,
,,,,,,,,,,2850000,,,57000,0.0,44000,31.97377954999999,64,50.0
50.0,43.97303136161585,0.0003,0.0017590080387890339,31.625913087800146,-2.4243998527526855,38.26758961197104,0.29,-70.44879150390625,2874899,2875000,0.016558969393372536,0.01,,,,,,
,,,,,,,,,,2875000,,,57500,0.0,44386,32.02846592,64,50.0
50.0,44.456311547000645,0.0003,0.0017449158476665616,32.23179809689522,2.973433256149292,39.86456936514248,0.15,-70.53282928466797,2899899,2900000,0.018442990258336067,0.0,,,,,,
,,,,,,,,,,2900000,,,58000,0.01,44772,31.111014100000002,64,50.0
50.0,44.76088807944167,0.0003,0.0017481513787060976,32.021655149310824,1.1331806182861328,38.53484452595262,0.03,-70.34149169921875,2924899,2925000,0.0189877487719059,0.0,,,,,,
,,,,,,,,,,2925000,,,58500,0.0,45167,32.444374450000005,64,50.0
50.0,44.44338829537657,0.0003,0.0017657049465924501,31.776914862859993,-2.4235172271728516,37.72088282579604,0.5,-70.48336791992188,2949899,2950000,0.0187668614089489,0.02,,,,,,
,,,,,,,,,,2950000,,,59000,0.02,45567,31.879744920000004,64,50.0
50.0,44.15890399884458,0.0003,0.0017747851088643074,31.82668977238238,0.72105872631073,38.96895114192584,0.02,-70.13973236083984,2974899,2975000,0.018185317516326904,0.0,,,,,,
,,,,,,,,,,2975000,,,59500,0.01,45949,31.66191633,64,50.0
50.0,43.955903881011366,0.0003,0.001832055626437068,31.981941579058766,-1.1402812004089355,39.82595853976459,0.19,-70.51148986816406,2999899,3000000,0.016757946461439133,0.0,,,,,,
,,,,,,,,,,3000000,,,60000,0.01,46334,32.11226355,64,50.0
50.0,44.06044538430027,0.0003,0.0018103540642187,31.605040435753764,1.313904881477356,38.25927102008562,0.04,-70.25806427001953,3024899,3025000,0.021881509572267532,0.0,,,,,,
,,,,,,,,,,3025000,,,60500,0.0,46723,32.30773145999999,64,50.0
50.0,44.498901939751384,0.0003,0.0018152518896386027,32.12420435820706,2.9671707153320312,39.09901356056531,0.4,-70.18504333496094,3049899,3050000,0.031435683369636536,0.01,,,,,,
,,,,,,,,,,3050000,,,61000,0.01,47109,31.5496522,64,50.0
50.0,44.699284117034125,0.0003,0.0017558529507368803,32.12378030162304,0.37671399116516113,38.976552932928996,0.12,-70.4967269897461,3074899,3075000,0.01931704208254814,0.01,,,,,,
,,,,,,,,,,3075000,,,61500,0.01,47495,31.718072850000002,64,50.0
50.0,44.36427169161856,0.0003,0.001776869990862906,32.21286093548406,2.024773120880127,39.43290029324211,0.69,-70.3321762084961,3099899,3100000,0.020533202216029167,0.03,,,,,,
,,,,,,,,,,3100000,,,62000,0.01,47881,32.03726845,64,50.0
50.0,44.79702105341965,0.0003,0.0017700784374028444,32.084589665904645,2.231031894683838,38.69431658485208,0.05,-70.17594909667969,3124899,3125000,0.020514436066150665,0.0,,,,,,
,,,,,,,,,,3125000,,,62500,0.0,48267,32.01499802,64,50.0
50.0,44.668438105022815,0.0003,0.0018067200435325503,32.26799591526389,0.7170562744140625,39.73510741798218,0.0,-70.32697296142578,3149899,3150000,0.023055095225572586,0.0,,,,,,
,,,,,,,,,,3150000,,,63000,0.0,48651,31.938300360000003,64,50.0
50.0,44.117316054628624,0.0003,0.0017378304619342089,31.661343861527275,1.8144233226776123,38.08074333375795,0.33,-70.24793243408203,3174899,3175000,0.016482573002576828,0.01,,,,,,
,,,,,,,,,,3175000,,,63500,0.01,49042,31.589582399999998,64,50.0
50.0,44.456743864220414,0.0003,0.0017209461657330394,32.163814803194256,1.735268473625183,39.18177153201195,0.5599999999999999,-70.41105651855469,3199899,3200000,0.018076661974191666,0.02,,,,,,
,,,,,,,,,,3200000,,,64000,0.01,49431,32.12871684999999,64,50.0
50.0,45.09167689953123,0.0003,0.0017448492581024766,32.5804750098288,1.3612743616104126,39.51854611523062,0.62,-70.5382080078125,3224899,3225000,0.017353493720293045,0.03,,,,,,
,,,,,,,,,,3225000,,,64500,0.01,49818,32.32487366,64,50.0
50.0,44.87846538604183,0.0003,0.0017640386940911412,32.546419811155644,0.512431263923645,40.298748493915795,0.13,-70.38261413574219,3249899,3250000,0.01687275990843773,0.0,,,,,,
,,,,,,,,,,3250000,,,65000,0.01,50200,32.463045640000004,64,50.0
50.0,43.84895280084217,0.0003,0.0018168408423662186,31.80217882461846,1.4804491996765137,39.140809720557606,0.37,-70.6058120727539,3274899,3275000,0.014923968352377415,0.02,,,,,,
,,,,,,,,,,3275000,,,65500,0.01,50579,31.480678220000005,64,50.0
50.0,43.85511685364827,0.0003,0.0018091744277626276,31.369883737998315,0.09921663999557495,36.979301280390864,0.79,-70.54409790039062,3299899,3300000,0.021721186116337776,0.03,,,,,,
,,,,,,,,,,3300000,,,66000,0.03,50959,32.07067196,64,50.0
50.0,44.35882762779744,0.0003,0.0018095471896231174,32.132589617166666,0.8341765999794006,39.42270318382743,0.38999999999999996,-70.47537231445312,3324899,3325000,0.01657060720026493,0.01,,,,,,
,,,,,,,,,,3325000,,,66500,0.0,51340,32.14488481,64,50.0
50.0,44.79519357067422,0.0003,0.001755473087541759,32.19171812780201,0.7710124254226685,38.816485367372586,0.36,-70.31547546386719,3349899,3350000,0.02100536599755287,0.01,,,,,,
,,,,,,,,,,3350000,,,67000,0.01,51723,32.34349964,64,50.0
50.0,44.36106511608391,0.0003,0.0017615093383938074,31.921910027314006,-2.0457005500793457,37.84550982975745,1.1199999999999999,-70.79679107666016,3374899,3375000,0.013230698183178902,0.03,,,,,,
,,,,,,,,,,3375000,,,67500,0.01,52114,31.93431721,64,50.0
50.0,43.98704211754233,0.0003,0.0017820552457123995,31.851345613487066,-2.9343435764312744,39.31129822062402,0.12,-70.77012634277344,3399899,3400000,0.015804581344127655,0.01,,,,,,
,,,,,,,,,,3400000,,,68000,0.01,52502,31.955931740000004,64,50.0
50.0,43.80902995100779,0.0003,0.001794485840946436,31.25477179415524,0.04063403606414795,37.36102721095204,0.04,-70.60543823242188,3424899,3425000,0.019734609872102737,0.0,,,,,,
,,,,,,,,,,3425000,,,68500,0.02,52891,31.872549030000005,64,50.0
50.0,44.740310791754126,0.0003,0.001797751523554325,32.07887048266828,0.2809893488883972,38.63486040099217,0.2,-70.50467681884766,3449899,3450000,0.018333714455366135,0.01,,,,,,
,,,,,,,,,,3450000,,,69000,0.01,53277,32.69872917,64,50.0
50.0,44.27577256108449,0.0003,0.0017234747065231204,31.913190810829402,-0.9156605005264282,38.601218140957464,0.5,-70.69142150878906,3474899,3475000,0.024898964911699295,0.02,,,,,,
,,,,,,,,,,3475000,,,69500,0.01,53670,31.977490359999997,64,50.0
50.0,44.25033174172802,0.0003,0.001746991416439414,32.08703205808531,0.7723506689071655,39.59746478492713,0.25,-70.56216430664062,3499899,3500000,0.021530650556087494,0.02,,,,,,
,,,,,,,,,,3500000,,,70000,0.0,54060,32.126405940000005,64,50.0
50.0,44.33440613657522,0.0003,0.0018058165442198515,31.706975749256088,-0.13431298732757568,37.299090669929456,0.86,-70.65487670898438,3524899,3525000,0.020092513412237167,0.03,,,,,,
,,,,,,,,,,3525000,,,70500,0.0,54441,31.41758486,64,50.0
50.0,44.479098681362025,0.0003,0.001768539659678936,32.22840252273716,-0.9559042453765869,38.81541279683124,1.1400000000000001,-70.46967315673828,3549899,3550000,0.017352478578686714,0.04,,,,,,
,,,,,,,,,,3550000,,,71000,0.0,54821,32.1159142,64,50.0
50.0,44.50719375854823,0.0003,0.0017967249732464552,32.14783884390723,1.483936071395874,39.35696789754596,0.22,-70.41040802001953,3574899,3575000,0.02484097145497799,0.01,,,,,,
,,,,,,,,,,3575000,,,71500,0.03,55201,32.336997939999996,64,50.0
50.0,43.97663430715946,0.0003,0.0018360872054472566,31.87156504472543,-5.536124229431152,39.202991575239786,0.33,-70.64730834960938,3599899,3600000,0.020472437143325806,0.01,,,,,,
,,,,,,,,,,3600000,,,72000,0.02,55586,31.844536849999994,64,50.0
50.0,44.47010620708428,0.0003,0.0018126715440303087,32.19104761765338,-2.4142026901245117,39.2239781280771,0.6,-70.62120056152344,3624899,3625000,0.023512694984674454,0.02,,,,,,
,,,,,,,,,,3625000,,,72500,0.02,55969,31.76031124,64,50.0
50.0,44.3480659614294,0.0003,0.0018652220023795962,32.304536070488396,1.4712541103363037,40.00201232008089,0.52,-70.62550354003906,3649899,3650000,0.019878696650266647,0.01,,,,,,
,,,,,,,,,,3650000,,,73000,0.0,56362,32.49170043,64,50.0
50.0,43.53481351536019,0.0003,0.0019458880415186286,31.577850631359034,2.278806447982788,38.641775437134044,0.6,-70.41505432128906,3674899,3675000,0.024340718984603882,0.02,,,,,,
,,,,,,,,,,3675000,,,73500,0.0,56750,31.03093762,64,50.0
50.0,44.58586124353834,0.0003,0.0018019028939306736,32.43090733170509,-1.8737045526504517,40.06190697824664,0.49,-70.52384185791016,3699899,3700000,0.019488073885440826,0.02,,,,,,
,,,,,,,,,,3700000,,,74000,0.01,57132,31.714415569999996,64,50.0
50.0,45.16019612610208,0.0003,0.0017731203697621822,32.54038425954059,2.356534719467163,39.45114469489287,0.38999999999999996,-70.73103332519531,3724899,3725000,0.01708826795220375,0.02,,,,,,
,,,,,,,,,,3725000,,,74500,0.0,57512,32.128400410000005,64,50.0
50.0,44.32225292430033,0.0003,0.0018213652074337006,32.03068622084334,-0.20585989952087402,39.27823901143234,0.2,-70.71269989013672,3749899,3750000,0.02271624095737934,0.01,,,,,,
,,,,,,,,,,3750000,,,75000,0.03,57891,32.04541644999999,64,50.0
50.0,44.03164937517069,0.0003,0.0017763040959835052,31.678338709138334,1.9022331237792969,38.470056105384494,0.18,-70.55358123779297,3774899,3775000,0.020727206021547318,0.01,,,,,,
,,,,,,,,,,3775000,,,75500,0.01,58278,31.793461819999997,64,50.0
50.0,43.883669919698356,0.0003,0.0017515465151518583,31.865499554723502,1.1977394819259644,39.66465838878721,0.03,-70.56057739257812,3799899,3800000,0.021023210138082504,0.0,,,,,,
,,,,,,,,,,3800000,,,76000,0.0,58661,31.84247015,64,50.0
50.0,44.238838382713816,0.0003,0.001808204222470522,31.941485631465913,2.049335479736328,39.268265721009584,0.02,-70.57156372070312,3824899,3825000,0.01893402263522148,0.0,,,,,,
,,,,,,,,,,3825000,,,76500,0.0,59047,31.68773573,64,50.0
50.0,44.76403635253386,0.0003,0.0017721347976475954,31.99701122896746,1.9048889875411987,38.23997222025451,0.22,-70.38275146484375,3849899,3850000,0.029718754813075066,0.0,,,,,,
,,,,,,,,,,3850000,,,77000,0.0,59441,31.938079869999996,64,50.0
50.0,44.58914840610901,0.0003,0.0017764404183253646,32.25102568294853,-1.729440450668335,39.75580592755435,0.06999999999999999,-70.48562622070312,3874899,3875000,0.022233132272958755,0.0,,,,,,
,,,,,,,,,,3875000,,,77500,0.0,59831,31.925941319999996,64,50.0
50.0,44.67208134537397,0.0003,0.0017343396320939064,32.128407651691234,-1.9507689476013184,39.10946789523842,0.06,-70.66064453125,3899899,3900000,0.01652243360877037,0.0,,,,,,
,,,,,,,,,,3900000,,,78000,0.0,60217,32.156777610000006,64,50.0
50.0,44.49815855595349,0.0003,0.0017731118714436889,31.952708361893894,-1.9585719108581543,38.63451628579838,0.18,-70.48529052734375,3924899,3925000,0.0313790999352932,0.01,,,,,,
,,,,,,,,,,3925000,,,78500,0.01,60607,31.87676714,64,50.0
50.0,44.31571463714468,0.0003,0.0017591491341590881,32.09742292230949,-1.7013025283813477,39.52826239072797,0.22999999999999998,-70.91415405273438,3949899,3950000,0.014875132590532303,0.01,,,,,,
,,,,,,,,,,3950000,,,79000,0.0,60996,32.23199054,64,50.0
50.0,44.81751794249566,0.0003,0.0018307981081306934,32.59427234083414,1.9375121593475342,40.14205344179116,0.6,-70.67680358886719,3974899,3975000,0.017927393317222595,0.03,,,,,,
,,,,,,,,,,3975000,,,79500,0.0,61380,31.987099269999995,64,50.0
50.0,44.13553417730323,0.0003,0.0017975124064832926,32.09024528414011,2.861027717590332,39.7399128581659,0.35000000000000003,-70.40463256835938,3999899,4000000,0.01871751807630062,0.02,,,,,,
,,,,,,,,,,4000000,,,80000,0.01,61770,31.905704980000007,64,50.0
50.0,44.11495950304311,0.0003,0.0018273303285241127,32.14833802659064,-4.2164411544799805,39.923433053954945,0.44,-70.72278594970703,4024899,4025000,0.01822088286280632,0.02,,,,,,
,,,,,,,,,,4025000,,,80500,0.0,62161,31.73291316,64,50.0
50.0,45.317660929182615,0.0003,0.0018189914990216494,32.85616381306201,0.8552849292755127,40.53933341914719,0.25,-70.80342864990234,4049899,4050000,0.0157263595610857,0.01,,,,,,
,,,,,,,,,,4050000,,,81000,0.0,62550,32.277285729999996,64,50.0
50.0,44.19840501346574,0.0003,0.0017942764097824693,32.16508451700211,-0.038606464862823486,39.723528099337855,0.54,-70.70294952392578,4074899,4075000,0.016312668099999428,0.02,,,,,,
,,,,,,,,,,4075000,,,81500,0.0,62941,31.96048922,64,50.0
50.0,44.19120704062088,0.0003,0.0017895656637847424,31.963986549265684,1.6555931568145752,39.343532140421885,0.13,-70.47452545166016,4099899,4100000,0.01910945028066635,0.0,,,,,,
,,,,,,,,,,4100000,,,82000,0.01,63338,32.44577141,64,50.0
50.0,45.14323383680252,0.0003,0.0018215103773400187,32.52374480001628,-1.3470628261566162,39.578511465300444,0.22999999999999998,-70.4534683227539,4124899,4125000,0.018771769478917122,0.0,,,,,,
,,,,,,,,,,4125000,,,82500,0.0,63731,31.726484,64,50.0
50.0,44.45545387435455,0.0003,0.0017119047697633505,32.184535295590756,-3.1382617950439453,39.78723336147104,0.04,-70.48056030273438,4149899,4150000,0.015109892934560776,0.0,,,,,,
,,,,,,,,,,4150000,,,83000,0.01,64111,31.782786820000002,64,50.0
50.0,44.9055688159157,0.0003,0.001729368232190609,32.3857891251659,-0.21773993968963623,39.35201884894872,0.38,-70.65023040771484,4174899,4175000,0.017439089715480804,0.02,,,,,,
,,,,,,,,,,4175000,,,83500,0.01,64500,31.917127070000006,64,50.0
50.0,44.17583656562285,0.0003,0.0017691957764327526,32.09478587587364,4.428430557250977,39.4574703724966,0.5700000000000001,-70.65559387207031,4199899,4200000,0.015845060348510742,0.02,,,,,,
,,,,,,,,,,4200000,,,84000,0.01,64888,32.29450699,64,50.0
50.0,44.599384634988,0.0003,0.001821807469241321,32.355953787967664,0.1339414119720459,40.15504585128944,0.06999999999999999,-70.51914978027344,4224899,4225000,0.01565128192305565,0.0,,,,,,
,,,,,,,,,,4225000,,,84500,0.01,65282,32.44198702,64,50.0
50.0,44.432251824420874,0.0003,0.0017751608975231647,32.57040403733495,-0.7342515587806702,40.35711239694598,1.06,-71.02410888671875,4249899,4250000,0.017564311623573303,0.04,,,,,,
,,,,,,,,,,4250000,,,85000,0.0,65672,31.830014630000004,64,50.0
50.0,44.35071372237643,0.0003,0.0018347438890486956,32.17855842961464,1.9807409048080444,39.9828062825491,0.03,-70.82968139648438,4274899,4275000,0.020309291779994965,0.0,,,,,,
,,,,,,,,,,4275000,,,85500,0.01,66060,32.29992467,64,50.0
50.0,44.33212870191049,0.0003,0.0018462467705830932,32.12191033050418,-1.8371081352233887,39.38338392494602,0.44,-70.69293212890625,4299899,4300000,0.02030470222234726,0.02,,,,,,
,,,,,,,,,,4300000,,,86000,0.01,66412,31.529345279999998,64,50.0
50.0,44.07067408352421,0.0003,0.0018443401204422116,31.689932196009906,3.201016664505005,38.558380666243536,0.06,-70.56242370605469,4324899,4325000,0.026272904127836227,0.0,,,,,,
,,,,,,,,,,4325000,,,86500,0.0,66727,32.145321120000006,64,50.0
50.0,44.360188626360724,0.0003,0.001864142599515617,31.724154099263252,-3.231487274169922,38.16623904933552,0.01,-70.9481201171875,4349899,4350000,0.01637561060488224,0.0,,,,,,
,,,,,,,,,,4350000,,,87000,0.0,67041,31.978212130000003,64,50.0
50.0,43.45516661481324,0.0003,0.0018787282751873136,31.847420516517012,1.3687493801116943,39.56934881541982,0.91,-70.65032958984375,4374899,4375000,0.020551875233650208,0.04,,,,,,
,,,,,,,,,,4375000,,,87500,0.02,67365,32.27863464,64,50.0
50.0,43.39726293391723,0.0003,0.0019348157802596688,31.179144107066094,-0.27606862783432007,37.882050477769894,0.04,-70.6628189086914,4399899,4400000,0.018285103142261505,0.0,,,,,,
,,,,,,,,,,4400000,,,88000,0.0,67687,32.06153628,65,50.0
50.0,44.011976904655604,0.0003,0.0018402726855129004,31.599372485931962,0.5561812520027161,37.843536146008056,0.53,-70.79235076904297,4424899,4425000,0.02851772867143154,0.02,,,,,,
,,,,,,,,,,4425000,,,88500,0.0,68009,32.012395100000006,65,50.0
50.0,44.67269327461773,0.0003,0.0018206645036116242,32.27332162804902,-0.3069138526916504,39.61789985658736,0.13,-70.81149291992188,4449899,4450000,0.02605748549103737,0.0,,,,,,
,,,,,,,,,,4450000,,,89000,0.0,68329,31.75210974,65,50.0
50.0,44.487229593172636,0.0003,0.0018642946379259229,32.29249365716416,-1.9149479866027832,40.12551544494872,0.06999999999999999,-70.9320297241211,4474899,4475000,0.01730567030608654,0.0,,,,,,
,,,,,,,,,,4475000,,,89500,0.01,68660,32.130685650000004,65,50.0
50.0,44.24712414647478,0.0003,0.0018068794161081314,32.427236321894455,-1.7044609785079956,40.98469693060301,0.22999999999999998,-70.73981475830078,4499899,4500000,0.01923486217856407,0.02,,,,,,
,,,,,,,,,,4500000,,,90000,0.01,68984,31.69985545,65,50.0
50.0,44.759224637755615,0.0003,0.0018642296781763434,32.462172638699414,-0.37339961528778076,39.14024120994352,1.1900000000000002,-70.72109985351562,4524899,4525000,0.0236886665225029,0.06,,,,,,
,,,,,,,,,,4525000,,,90500,0.01,69300,32.23306805000001,65,50.0
50.0,44.52498106480863,0.0003,0.0018914338434115052,32.18282197811641,-3.228145122528076,39.27132576731903,0.41000000000000003,-70.75035095214844,4549899,4550000,0.028675362467765808,0.02,,,,,,
,,,,,,,,,,4550000,,,91000,0.01,69616,31.782159589999996,65,50.0
50.0,44.41578527588061,0.0003,0.0019015930593013763,31.804415244003756,0.5408263206481934,38.276090466071665,0.11,-70.68133544921875,4574899,4575000,0.02395445853471756,0.01,,,,,,
