train/ent_coef,time/fps,time/episodes,train/ent_coef_loss,rollout/ep_len_mean,rollout/success_rate,train/n_updates,train/critic_loss,train/actor_loss,rollout/ep_rew_mean,time/time_elapsed,time/total_timesteps,train/learning_rate
0.0003906361816916615,66,3660,-1.0488176345825195,50.0,1.0,182899,0.0003004386671818793,1.4602657556533813,-0.8267768200000001,2734,183000,0.0003
0.0003902437165379524,66,3680,-0.8079384565353394,50.0,1.0,183899,0.0002641554456204176,1.4488290548324585,-0.78504072,2749,184000,0.0003
0.00036919722333550453,66,3700,-4.035212993621826,50.0,1.0,184899,0.00029251514934003353,1.4114586114883423,-0.7696748399999997,2765,185000,0.0003
0.00038187066093087196,66,3720,-0.9605555534362793,50.0,1.0,185899,0.00020840612705796957,1.4230378866195679,-0.7767437600000001,2780,186000,0.0003
0.0003862462181132287,66,3740,-5.059442520141602,50.0,1.0,186899,0.00021652238501701504,1.3851547241210938,-0.7764487699999999,2796,187000,0.0003
0.0003802208520937711,66,3760,-4.315849781036377,50.0,1.0,187899,0.000454882625490427,1.4267916679382324,-0.7753027099999998,2811,188000,0.0003
0.0003791743656620383,66,3780,-4.078338623046875,50.0,1.0,188899,0.00017850715084932745,1.368627905845642,-0.77813411,2827,189000,0.0003
0.0003819061385001987,66,3800,2.6165218353271484,50.0,1.0,189899,0.0003241885860916227,1.424060583114624,-0.7874867499999999,2842,190000,0.0003
0.0003709769225679338,66,3820,2.328885793685913,50.0,0.9900000095367432,190899,0.0002502889255993068,1.4227213859558105,-0.8083663999999999,2857,191000,0.0003
0.00037496010190807283,66,3840,-0.5267472267150879,50.0,0.9900000095367432,191899,0.00027809583116322756,1.4039039611816406,-0.81377984,2873,192000,0.0003
0.0003660206275526434,66,3860,4.672070503234863,50.0,0.9900000095367432,192899,0.0002369956928305328,1.4143489599227905,-0.81474865,2889,193000,0.0003
0.00037801681901328266,66,3880,-2.500349998474121,50.0,0.9900000095367432,193899,0.000146642851177603,1.3764245510101318,-0.82197098,2904,194000,0.0003
0.0003786621382459998,66,3900,-1.3789808750152588,50.0,0.9900000095367432,194899,0.0003674523322843015,1.3542821407318115,-0.79586873,2920,195000,0.0003
0.0003812827926594764,66,3920,-0.9740867614746094,50.0,1.0,195899,0.00016302854055538774,1.3527343273162842,-0.7715404499999998,2935,196000,0.0003
0.00036862498382106423,66,3940,-0.6835986375808716,50.0,1.0,196899,0.00019272483768872917,1.3367271423339844,-0.7420427400000003,2950,197000,0.0003
0.0003790348127949983,66,3960,-4.190262794494629,50.0,1.0,197899,0.00020991906058043242,1.338927984237671,-0.7397879099999999,2965,198000,0.0003
0.00037806027103215456,66,3980,3.764887571334839,50.0,1.0,198899,0.0002406794810667634,1.3792754411697388,-0.72709503,2978,199000,0.0003
0.0003685678821057081,66,4000,2.1039865016937256,50.0,0.9900000095367432,199899,0.0001822076883399859,1.3581559658050537,-0.76789702,2992,200000,0.0003
