eval/mean_pos_reward,train/actor_loss,eval/mean_bonus_reward,eval/success_rate,time/total_timesteps,eval/mean_quat_reward,train/ent_coef,train/learning_rate,eval/mean_reward,train/n_updates,eval/mean_ep_length,train/ent_coef_loss,train/critic_loss,rollout/ep_rew_mean,rollout/success_rate,rollout/ep_len_mean,time/episodes,time/time_elapsed,time/fps
41.232535093909014,-69.58309936523438,0.35000000000000003,0.01,2625000,43.076236937663765,0.001800418714992702,0.0003,31.703289517294614,2624899,50.0,-2.054060459136963,0.023716844618320465,,,,,,
,,,,2625000,,,,,,,,,31.685172550000008,0.01,50.0,52500,40617,64
41.43116459301667,-69.55144500732422,0.2,0.01,2650000,42.58444629797472,0.001767884474247694,0.0003,31.55585409309715,2649899,50.0,0.9193902015686035,0.02039932832121849,,,,,,
,,,,2650000,,,,,,,,,31.16649063,0.01,50.0,53000,41011,64
41.85202367293239,-69.28256225585938,0.04,0.0,2675000,43.544747970957914,0.0017915115458890796,0.0003,32.03378935568035,2674899,50.0,-0.3075881004333496,0.01809890940785408,,,,,,
,,,,2675000,,,,,,,,,32.31170164,0.01,50.0,53500,41403,64
41.9567110302977,-69.3270263671875,0.04,0.0,2700000,43.56202020420655,0.001753685879521072,0.0003,32.07952421411872,2699899,50.0,2.0351436138153076,0.019667526707053185,,,,,,
,,,,2700000,,,,,,,,,32.44914614,0.0,50.0,54000,41790,64
40.841097901339985,-69.50871276855469,0.03,0.01,2725000,43.010851569897596,0.001756663783453405,0.0003,31.451981056600342,2724899,50.0,3.022923707962036,0.018449852243065834,,,,,,
,,,,2725000,,,,,,,,,31.519158330000003,0.0,50.0,54500,42174,64
41.1953945736448,-69.35688781738281,0.31,0.01,2750000,43.37097774794935,0.001740621286444366,0.0003,31.789889633823186,2749899,50.0,-1.3601806163787842,0.02129664644598961,,,,,,
,,,,2750000,,,,,,,,,31.69906748,0.02,50.0,55000,42561,64
41.822331812090525,-69.41064453125,0.19,0.01,2775000,43.51733998620001,0.0017414189642295241,0.0003,32.0498769265227,2774899,50.0,-0.5509588122367859,0.025128036737442017,,,,,,
,,,,2775000,,,,,,,,,32.61464968,0.03,50.0,55500,42949,64
41.85831621366995,-69.71338653564453,0.25,0.01,2800000,42.84328006932607,0.00178128806874156,0.0003,31.82559861019952,2799899,50.0,-1.6103932857513428,0.02146764099597931,,,,,,
,,,,2800000,,,,,,,,,31.94608587999999,0.01,50.0,56000,43339,64
41.501546397106196,-69.83258056640625,0.76,0.02,2825000,42.83050915187985,0.0018153565470129251,0.0003,31.81452082346892,2824899,50.0,-3.7623820304870605,0.018698953092098236,,,,,,
,,,,2825000,,,,,,,,,31.577007509999998,0.02,50.0,56500,43726,64
41.55447560528673,-69.77233123779297,0.76,0.03,2850000,42.72305122316714,0.0017999776173382998,0.0003,31.794072569459676,2849899,50.0,3.7504262924194336,0.019144976511597633,,,,,,
,,,,2850000,,,,,,,,,31.67908057,0.02,50.0,57000,44120,64
41.97932447708694,-70.14958953857422,0.25,0.01,2875000,43.67630009655808,0.001786596141755581,0.0003,32.18335921471939,2874899,50.0,-2.063363790512085,0.01865207403898239,,,,,,
,,,,2875000,,,,,,,,,31.82267127,0.02,50.0,57500,44522,64
42.83382750445695,-69.7991714477539,1.18,0.05,2900000,42.608567384910565,0.0017931472975760698,0.0003,32.33589807197452,2899899,50.0,-1.5245658159255981,0.01870962604880333,,,,,,
,,,,2900000,,,,,,,,,31.76611635,0.02,50.0,58000,44927,64
41.32097792342264,-69.63593292236328,0.22999999999999998,0.01,2925000,42.886216505011724,0.0017837707418948412,0.0003,31.635197922177614,2924899,50.0,-1.5248949527740479,0.02000325545668602,,,,,,
,,,,2925000,,,,,,,,,31.953286000000002,0.01,50.0,58500,45310,64
42.69565662394874,-69.67344665527344,0.51,0.02,2950000,44.01215420902261,0.001748668379150331,0.0003,32.64292908261297,2949899,50.0,-1.6277601718902588,0.018235184252262115,,,,,,
,,,,2950000,,,,,,,,,32.104652300000005,0.01,50.0,59000,45709,64
41.989726929157065,-69.70697021484375,0.44999999999999996,0.02,2975000,43.89252257300279,0.0017431620508432388,0.0003,32.318343564965765,2974899,50.0,1.419365644454956,0.016100389882922173,,,,,,
,,,,2975000,,,,,,,,,32.303554549999994,0.01,50.0,59500,46094,64
42.52299139397067,-69.85382080078125,1.6099999999999999,0.06,3000000,43.744855456720416,0.0017734130378812551,0.0003,32.75294260009425,2999899,50.0,1.2915905714035034,0.01732470467686653,,,,,,
,,,,3000000,,,,,,,,,32.12799106,0.02,50.0,60000,46477,64
42.10315863088801,-69.74026489257812,0.18,0.01,3025000,43.48799812883604,0.0017947674496099353,0.0003,32.14168379344395,3024899,50.0,0.5589929819107056,0.022360563278198242,,,,,,
,,,,3025000,,,,,,,,,31.775731369999995,0.0,50.0,60500,46870,64
41.37450707064815,-69.71983337402344,0.5,0.02,3050000,43.00626642616231,0.0018237951444461942,0.0003,31.76779008410871,3049899,50.0,1.05436110496521,0.016366058960556984,,,,,,
,,,,3050000,,,,,,,,,32.43768256,0.02,50.0,61000,47255,64
41.46794467493286,-69.98050689697266,0.44,0.02,3075000,43.45324373651967,0.0018087561475113034,0.0003,31.955445664627476,3074899,50.0,4.385544300079346,0.02114681713283062,,,,,,
,,,,3075000,,,,,,,,,32.24723951000001,0.01,50.0,61500,47649,64
41.77414579613417,-70.2887954711914,0.6799999999999999,0.04,3100000,43.25074086938624,0.0018022818258032203,0.0003,32.05433248531073,3099899,50.0,-3.6514296531677246,0.02119826339185238,,,,,,
,,,,3100000,,,,,,,,,32.01888335,0.02,50.0,62000,48031,64
42.261830141128286,-69.84977722167969,0.9299999999999999,0.04,3125000,43.21286487665146,0.0018286621198058128,0.0003,32.28551065027714,3124899,50.0,0.7766298055648804,0.024708518758416176,,,,,,
,,,,3125000,,,,,,,,,32.1545289,0.01,50.0,62500,48408,64
42.58825661814366,-69.84386444091797,0.36,0.01,3150000,44.148459385725836,0.001827061059884727,0.0003,32.6162685104087,3149899,50.0,3.7907567024230957,0.021872512996196747,,,,,,
,,,,3150000,,,,,,,,,32.115750590000005,0.01,50.0,63000,48784,64
42.62564784939219,-70.32022094726562,1.3299999999999998,0.03,3175000,42.88024731880915,0.0018564782803878188,0.0003,32.397210688907656,3174899,50.0,-1.670276165008545,0.024996373802423477,,,,,,
,,,,3175000,,,,,,,,,32.50614043,0.01,50.0,63500,49168,64
42.91736356666412,-69.89991760253906,1.96,0.07,3200000,43.191043094436296,0.001827365136705339,0.0003,32.78065250736894,3199899,50.0,-0.11198742687702179,0.022289110347628593,,,,,,
,,,,3200000,,,,,,,,,31.67946395,0.01,50.0,64000,49553,64
42.41920679183993,-70.24317169189453,1.39,0.06,3225000,43.27564484968339,0.0018350457539781928,0.0003,32.48306937381625,3224899,50.0,-2.967102289199829,0.018438978120684624,,,,,,
,,,,3225000,,,,,,,,,32.41455509,0.02,50.0,64500,49937,64
41.31736508024973,-70.09768676757812,0.29,0.01,3250000,42.642729779431775,0.0018625539960339665,0.0003,31.557535569815663,3249899,50.0,-0.08637833595275879,0.020719263702630997,,,,,,
,,,,3250000,,,,,,,,,32.202987779999994,0.0,50.0,65000,50317,64
41.546242236968816,-69.98410034179688,0.6,0.02,3275000,43.703032885300765,0.0019246635492891073,0.0003,32.11847817318514,3274899,50.0,1.0425212383270264,0.02594374120235443,,,,,,
,,,,3275000,,,,,,,,,31.697946800000004,0.01,50.0,65500,50708,64
42.4529032919056,-70.57579803466797,0.42,0.01,3300000,44.218025329832074,0.0019400438759475946,0.0003,32.606598216444254,3299899,50.0,0.23952797055244446,0.017200717702507973,,,,,,
,,,,3300000,,,,,,,,,31.67030635,0.02,50.0,66000,51101,64
43.554546308355754,-70.51116943359375,0.63,0.05,3325000,44.49998714366365,0.001926882192492485,0.0003,33.1779500308435,3324899,50.0,-0.7744849324226379,0.018367577344179153,,,,,,
,,,,3325000,,,,,,,,,31.96865513,0.02,50.0,66500,51494,64
42.95261974738455,-70.20660400390625,1.6500000000000001,0.06,3350000,43.609980275842844,0.0019089564448222518,0.0003,32.873475007640664,3349899,50.0,-0.44397974014282227,0.025904400274157524,,,,,,
,,,,3350000,,,,,,,,,31.85544662,0.02,50.0,67000,51885,64
41.90725307868009,-70.28298950195312,1.53,0.06,3375000,43.33657692143556,0.001850850647315383,0.0003,32.34893624512479,3374899,50.0,-0.011843383312225342,0.02218398079276085,,,,,,
,,,,3375000,,,,,,,,,32.18948464,0.01,50.0,67500,52277,64
41.84974380842611,-70.20298767089844,0.24,0.0,3400000,43.08992317661195,0.0018525291234254837,0.0003,31.912375113368036,3399899,50.0,2.644524097442627,0.02311275154352188,,,,,,
,,,,3400000,,,,,,,,,32.0765327,0.01,50.0,68000,52669,64
43.089514674539146,-70.259765625,1.71,0.06,3425000,43.14122961394736,0.0019093770533800125,0.0003,32.76402909414843,3424899,50.0,-3.0858118534088135,0.016473542898893356,,,,,,
,,,,3425000,,,,,,,,,32.281784599999995,0.02,50.0,68500,53058,64
41.70606328665499,-70.22870635986328,1.04,0.05,3450000,42.466281857599455,0.0018117998261004686,0.0003,31.824629438631238,3449899,50.0,-0.49885183572769165,0.017729606479406357,,,,,,
,,,,3450000,,,,,,,,,32.184413000000006,0.01,50.0,69000,53451,64
43.14137439190163,-70.40966033935547,0.6799999999999999,0.02,3475000,42.682019020763526,0.0018914628308266401,0.0003,32.353772537838665,3474899,50.0,-0.9022747874259949,0.016100561246275902,,,,,,
,,,,3475000,,,,,,,,,32.37081737,0.03,50.0,69500,53840,64
41.37376416284824,-70.32322692871094,3.04,0.12,3500000,43.42059356375626,0.001944440184161067,0.0003,32.557884134207995,3499899,50.0,3.4248206615448,0.022505050525069237,,,,,,
,,,,3500000,,,,,,,,,32.57692799,0.02,50.0,70000,54220,64
43.237379205235676,-70.61631774902344,0.77,0.03,3525000,44.7601233262756,0.00196192623116076,0.0003,33.1915634460561,3524899,50.0,0.22136491537094116,0.023505976423621178,,,,,,
,,,,3525000,,,,,,,,,32.254486930000006,0.02,50.0,70500,54600,64
42.625494525061995,-70.66307067871094,0.98,0.04,3550000,42.58188239788966,0.0019815724808722734,0.0003,32.197766334716,3549899,50.0,-0.51886385679245,0.018913108855485916,,,,,,
,,,,3550000,,,,,,,,,32.211105399999994,0.01,50.0,71000,54989,64
42.47255537845207,-70.98204040527344,1.81,0.06,3575000,43.16353502425067,0.0019700569100677967,0.0003,32.56603390703909,3574899,50.0,0.2271164357662201,0.01777292974293232,,,,,,
,,,,3575000,,,,,,,,,31.986654019999996,0.01,50.0,71500,55381,64
40.8168407548212,-70.85026550292969,1.16,0.04,3600000,42.80322374813401,0.0019008941017091274,0.0003,31.647524197399616,3599899,50.0,0.2379915416240692,0.020629482343792915,,,,,,
,,,,3600000,,,,,,,,,33.04797943,0.03,50.0,72000,55771,64
42.07045122844878,-70.61660766601562,1.53,0.05,3625000,42.9415994951346,0.0019267424941062927,0.0003,32.26201902875677,3624899,50.0,-1.4629347324371338,0.021336689591407776,,,,,,
,,,,3625000,,,,,,,,,32.288633950000005,0.01,50.0,72500,56157,64
43.50274452638189,-70.65875244140625,2.27,0.08,3650000,43.01932095487359,0.0020240922458469868,0.0003,33.01327455148101,3649899,50.0,0.8033686280250549,0.019536029547452927,,,,,,
,,,,3650000,,,,,,,,,31.88183768000001,0.04,50.0,73000,56539,64
42.92772431194118,-70.73493957519531,1.91,0.07,3675000,43.42192150191659,0.0019439136376604438,0.0003,32.85861718125641,3674899,50.0,2.49826717376709,0.025903433561325073,,,,,,
,,,,3675000,,,,,,,,,31.737286860000005,0.02,50.0,73500,56933,64
42.25607352466468,-70.73533630371094,1.6199999999999999,0.04,3700000,43.09641568201006,0.0019822404719889164,0.0003,32.41218345312868,3699899,50.0,-0.38395822048187256,0.02756316214799881,,,,,,
,,,,3700000,,,,,,,,,32.41219606,0.03,50.0,74000,57312,64
43.54258219487179,-70.46916961669922,1.51,0.06,3725000,43.41864100827241,0.00199136883020401,0.0003,32.98795869220048,3724899,50.0,1.919245719909668,0.025003502145409584,,,,,,
,,,,3725000,,,,,,,,,32.925104960000006,0.02,50.0,74500,57686,64
43.78234553784848,-70.51202392578125,1.09,0.02,3750000,43.67572071647762,0.0019536493346095085,0.0003,33.06927485130727,3749899,50.0,0.9120970964431763,0.022498492151498795,,,,,,
,,,,3750000,,,,,,,,,32.3834032,0.03,50.0,75000,58062,64
43.1568460786995,-71.10848999023438,1.97,0.06,3775000,43.31579349047548,0.0020080143585801125,0.0003,32.919739831332116,3774899,50.0,0.5061832070350647,0.0240253284573555,,,,,,
,,,,3775000,,,,,,,,,32.72696896,0.06,50.0,75500,58444,64
43.36854653326509,-70.26215362548828,3.45,0.09,3800000,43.62390141789736,0.001980521949008107,0.0003,33.48466798972105,3799899,50.0,1.1615722179412842,0.02278055250644684,,,,,,
,,,,3800000,,,,,,,,,32.44174039,0.04,50.0,76000,58839,64
43.774799678965884,-70.72860717773438,1.54,0.04,3825000,43.328057433578884,0.00200164457783103,0.0003,33.048571398388596,3824899,50.0,-2.8853256702423096,0.015707384794950485,,,,,,
,,,,3825000,,,,,,,,,32.44673388,0.06,50.0,76500,59233,64
42.83258569963997,-70.78115844726562,2.9899999999999998,0.1,3850000,42.575854240799025,0.00200002477504313,0.0003,32.77566497001797,3849899,50.0,-4.511969566345215,0.022739902138710022,,,,,,
,,,,3850000,,,,,,,,,32.37866565000001,0.03,50.0,77000,59629,64
43.211763642502596,-70.54777526855469,2.29,0.08,3875000,43.08343111036641,0.002007852541282773,0.0003,32.93319805311039,3874899,50.0,-0.16972708702087402,0.023096444085240364,,,,,,
,,,,3875000,,,,,,,,,32.16094814,0.04,50.0,77500,60022,64
43.611821051852594,-70.86528778076172,2.27,0.06,3900000,43.08588187719788,0.0020313963759690523,0.0003,33.07913857502863,3899899,50.0,-2.0049428939819336,0.023374315351247787,,,,,,
,,,,3900000,,,,,,,,,32.07252091,0.02,50.0,78000,60408,64
43.36221762014719,-70.79443359375,1.63,0.05,3925000,42.856928748728926,0.0020590831991285086,0.0003,32.73967989371973,3924899,50.0,-2.6608941555023193,0.024609964340925217,,,,,,
,,,,3925000,,,,,,,,,32.71694524000001,0.04,50.0,78500,60792,64
43.834167997906306,-70.84746551513672,2.19,0.08,3950000,44.27602609441125,0.001992194913327694,0.0003,33.588822779506444,3949899,50.0,-1.1010284423828125,0.01867823675274849,,,,,,
,,,,3950000,,,,,,,,,32.24409092,0.03,50.0,79000,61178,64
43.142394146581346,-70.50741577148438,4.22,0.15,3975000,43.78195431690776,0.001987926661968231,0.0003,33.65163067201793,3974899,50.0,1.069507122039795,0.023107467219233513,,,,,,
,,,,3975000,,,,,,,,,32.38177013,0.04,50.0,79500,61566,64
43.25515996701078,-70.52867126464844,3.16,0.1,4000000,43.39201706876173,0.001983064226806164,0.0003,33.28269141018623,3999899,50.0,2.9402434825897217,0.025437109172344208,,,,,,
,,,,4000000,,,,,,,,,31.996787320000006,0.02,50.0,80000,61957,64
42.380771202591134,-71.14955139160156,0.69,0.01,4025000,43.08996067823764,0.001974113518372178,0.0003,32.22402444366598,4024899,50.0,1.601700782775879,0.019509121775627136,,,,,,
,,,,4025000,,,,,,,,,32.94002351,0.08,50.0,80500,62343,64
43.474998195960666,-70.9320068359375,3.1300000000000003,0.12,4050000,43.155776811632116,0.0020821336656808853,0.0003,33.26904061745154,4049899,50.0,-1.3741166591644287,0.019432462751865387,,,,,,
,,,,4050000,,,,,,,,,32.842253480000004,0.06,50.0,81000,62735,64
42.167799926325834,-71.03884887695312,4.17,0.15,4075000,43.98849309573525,0.0021146219223737717,0.0003,33.35110988605768,4074899,50.0,3.207474946975708,0.023698333650827408,,,,,,
,,,,4075000,,,,,,,,,32.71656267,0.02,50.0,81500,63125,64
42.19115947077345,-71.09410095214844,1.94,0.07,4100000,43.0181398156521,0.002101798541843891,0.0003,32.4384872166533,4099899,50.0,-0.9585874080657959,0.015241692773997784,,,,,,
,,,,4100000,,,,,,,,,33.26199054,0.01,50.0,82000,63512,64
42.31215696869556,-71.26618194580078,1.67,0.06,4125000,43.42829211672536,0.0020687889773398638,0.0003,32.57016840726137,4124899,50.0,-2.0880818367004395,0.020976178348064423,,,,,,
,,,,4125000,,,,,,,,,32.26852781,0.03,50.0,82500,63909,64
42.08220348412564,-71.55118560791016,2.25,0.11,4150000,43.758628099119285,0.002073063049465418,0.0003,32.75281185336411,4149899,50.0,3.0041918754577637,0.015048550441861153,,,,,,
,,,,4150000,,,,,,,,,32.81649083,0.02,50.0,83000,64305,64
42.911185873458024,-71.11805725097656,3.8,0.13,4175000,43.0146597800605,0.0020906985737383366,0.0003,33.17219210283831,4174899,50.0,-0.757562518119812,0.021462464705109596,,,,,,
,,,,4175000,,,,,,,,,32.723521500000004,0.03,50.0,83500,64690,64
42.73146234823634,-71.41133117675781,2.83,0.11,4200000,43.12530529418503,0.0020961728878319263,0.0003,32.90378784179688,4199899,50.0,-2.82572603225708,0.02014058828353882,,,,,,
,,,,4200000,,,,,,,,,32.800451100000004,0.05,50.0,84000,65077,64
42.869154698803754,-71.25749206542969,2.56,0.1,4225000,42.35326262007142,0.0020667400676757097,0.0003,32.59840647915378,4224899,50.0,-1.810713529586792,0.02092438004910946,,,,,,
,,,,4225000,,,,,,,,,31.61371468,0.03,50.0,84500,65465,64
43.72190281693877,-70.5623779296875,4.859999999999999,0.16,4250000,43.57628185226699,0.002042761305347085,0.0003,33.9518192659691,4249899,50.0,1.2599074840545654,0.02579575777053833,,,,,,
,,,,4250000,,,,,,,,,32.334347169999994,0.08,50.0,85000,65855,64
43.14350632729036,-70.96147155761719,4.25,0.13,4275000,43.222296141320875,0.002127292100340128,0.0003,33.449675931101666,4274899,50.0,0.2418668270111084,0.027178898453712463,,,,,,
,,,,4275000,,,,,,,,,33.239703060000004,0.07,50.0,85500,66244,64
42.415846099074805,-71.72007751464844,1.7000000000000002,0.06,4300000,42.91351988397224,0.0022374072577804327,0.0003,32.42351225604303,4299899,50.0,-0.024432212114334106,0.023429471999406815,,,,,,
,,,,4300000,,,,,,,,,32.17631374,0.02,50.0,86000,66628,64
43.04351214294537,-71.71401977539062,3.9899999999999998,0.14,4325000,43.50851833351109,0.00203725160099566,0.0003,33.45451143672486,4324899,50.0,-1.0952359437942505,0.018663832917809486,,,,,,
,,,,4325000,,,,,,,,,33.17274671,0.04,50.0,86500,67015,64
43.003661946157465,-71.33816528320312,2.5700000000000003,0.1,4350000,42.80386459765464,0.0021145371720194817,0.0003,32.82032247498631,4349899,50.0,-3.9483706951141357,0.02070954069495201,,,,,,
,,,,4350000,,,,,,,,,32.34734562999999,0.07,50.0,87000,67398,64
42.726244145740665,-70.94670104980469,3.36,0.12,4375000,42.28269385973281,0.0020839811768382788,0.0003,32.71835175769404,4374899,50.0,-2.8549928665161133,0.02524689957499504,,,,,,
,,,,4375000,,,,,,,,,32.21261493,0.04,50.0,87500,67787,64
42.51377629777949,-71.26773071289062,2.44,0.11,4400000,42.587634438317636,0.002091506030410528,0.0003,32.52302905004471,4399899,50.0,-0.49110841751098633,0.02537071704864502,,,,,,
,,,,4400000,,,,,,,,,32.84140416,0.05,50.0,88000,68168,64
43.99282805899653,-71.02345275878906,3.42,0.12,4425000,44.045239764935104,0.0021087725181132555,0.0003,33.86927539497614,4424899,50.0,-0.15690457820892334,0.020466351881623268,,,,,,
,,,,4425000,,,,,,,,,31.90487593,0.05,50.0,88500,68552,64
42.67294317470689,-71.09884643554688,5.54,0.2,4450000,43.18013504063296,0.0020867574494332075,0.0003,33.57990433665924,4449899,50.0,4.416996479034424,0.019627975299954414,,,,,,
,,,,4450000,,,,,,,,,32.75481366,0.1,50.0,89000,68942,64
42.3688170808942,-70.96760559082031,4.75,0.19,4475000,43.00601808432206,0.0020808186382055283,0.0003,33.20306317947805,4474899,50.0,1.876112937927246,0.02267247438430786,,,,,,
,,,,4475000,,,,,,,,,32.85110921,0.09,50.0,89500,69330,64
42.90856955141222,-71.16098022460938,1.9800000000000002,0.07,4500000,43.26456656053633,0.002075890079140663,0.0003,32.809926038249394,4499899,50.0,-3.26210880279541,0.019174795597791672,,,,,,
,,,,4500000,,,,,,,,,32.64991848000001,0.01,50.0,90000,69713,64
41.21306826001073,-71.26771545410156,2.74,0.1,4525000,43.223699918984366,0.002117992378771305,0.0003,32.34878807501402,4524899,50.0,-2.129521131515503,0.023663241416215897,,,,,,
,,,,4525000,,,,,,,,,32.00788976,0.02,50.0,90500,70095,64
42.893842977140665,-71.71442413330078,3.4099999999999997,0.13,4550000,44.19852122823897,0.0021037498954683542,0.0003,33.51213659034576,4549899,50.0,-1.058937668800354,0.01951788365840912,,,,,,
,,,,4550000,,,,,,,,,32.53651952999999,0.05,50.0,91000,70477,64
43.17217333712457,-71.1370849609375,3.93,0.14,4575000,42.981744780807986,0.0021784475538879633,0.0003,33.29021931774914,4574899,50.0,0.2697613537311554,0.019681502133607864,,,,,,
,,,,4575000,,,,,,,,,32.460035379999994,0.03,50.0,91500,70861,64
42.89830083293948,-71.77080535888672,4.04,0.18,4600000,43.30578339786309,0.002260919427499175,0.0003,33.33653158022091,4599899,50.0,-1.0254758596420288,0.026786532253026962,,,,,,
,,,,4600000,,,,,,,,,32.32307513,0.06,50.0,92000,71244,64
41.98960232864712,-71.94684600830078,5.38,0.21,4625000,41.84225634187325,0.0022848504595458508,0.0003,32.78194698952139,4624899,50.0,0.9998472332954407,0.021061033010482788,,,,,,
,,,,4625000,,,,,,,,,31.488157009999995,0.06,50.0,92500,71629,64
42.359673639329834,-71.49887084960938,4.3,0.17,4650000,43.379025307920884,0.0022549417335540056,0.0003,33.22701210511848,4649899,50.0,-0.07729488611221313,0.02450205385684967,,,,,,
,,,,4650000,,,,,,,,,32.48642212,0.05,50.0,93000,72010,64
42.9234341712033,-71.50262451171875,2.3,0.08,4675000,43.29359358485794,0.0022640004754066467,0.0003,32.9063854169473,4674899,50.0,-0.12522482872009277,0.019247476011514664,,,,,,
,,,,4675000,,,,,,,,,32.377232310000004,0.08,50.0,93500,72384,64
42.79997734597099,-71.89179992675781,1.23,0.04,4700000,43.46767308958076,0.0022824425250291824,0.0003,32.657868913859126,4699899,50.0,1.100703239440918,0.018384383991360664,,,,,,
,,,,4700000,,,,,,,,,32.68653098,0.05,50.0,94000,72746,64
42.99446307310767,-71.25981140136719,4.58,0.15,4725000,43.16851901907586,0.0021831155754625797,0.0003,33.456118306554856,4724899,50.0,3.4929840564727783,0.026125553995370865,,,,,,
,,,,4725000,,,,,,,,,33.19502399,0.11,50.0,94500,73058,64
42.7330593088626,-71.80338287353516,2.0500000000000003,0.08,4750000,43.39163844533452,0.002230685669928789,0.0003,32.80926162965596,4749899,50.0,-2.0325798988342285,0.02387455850839615,,,,,,
,,,,4750000,,,,,,,,,32.79346278,0.05,50.0,95000,73369,64
43.732957347862325,-72.05807495117188,4.97,0.18,4775000,43.894136293231426,0.002248244360089302,0.0003,34.10266012559645,4774899,50.0,-0.3325093686580658,0.01716475561261177,,,,,,
,,,,4775000,,,,,,,,,32.04603497,0.09,50.0,95500,73682,64
41.48371721794892,-72.1467514038086,0.97,0.04,4800000,42.927710252167344,0.0022416277788579464,0.0003,31.896785303875802,4799899,50.0,-0.664294958114624,0.021951336413621902,,,,,,
,,,,4800000,,,,,,,,,32.511152319999994,0.07,50.0,96000,73993,64
43.0462443794194,-71.6874008178711,2.9899999999999998,0.14,4825000,43.67229266334236,0.0022450999822467566,0.0003,33.26695140227675,4824899,50.0,-0.32606959342956543,0.03319444879889488,,,,,,
,,,,4825000,,,,,,,,,32.51903671,0.12,50.0,96500,74306,64
41.878836038337745,-71.86334991455078,2.55,0.11,4850000,42.74645637971814,0.0022901231423020363,0.0003,32.37198465999681,4849899,50.0,-2.7787349224090576,0.02146272547543049,,,,,,
,,,,4850000,,,,,,,,,32.57723299,0.11,50.0,97000,74618,64
42.83931102757804,-71.76322174072266,6.38,0.21,4875000,42.89302608513423,0.0023079472593963146,0.0003,33.74462640103884,4874899,50.0,-1.0340441465377808,0.02392052859067917,,,,,,
,,,,4875000,,,,,,,,,33.354356100000004,0.09,50.0,97500,74930,65
44.27288666319528,-71.81525421142578,7.3999999999999995,0.28,4900000,42.31907484440924,0.002275570295751095,0.0003,34.32198556949385,4899899,50.0,-0.8168343305587769,0.029172036796808243,,,,,,
,,,,4900000,,,,,,,,,32.85121127,0.14,50.0,98000,75241,65
43.449792307165595,-71.60171508789062,5.2,0.2,4925000,42.941627410593235,0.0022865026257932186,0.0003,33.69678240256384,4924899,50.0,3.3750505447387695,0.034287795424461365,,,,,,
,,,,4925000,,,,,,,,,32.498934590000005,0.02,50.0,98500,75552,65
43.449010489069934,-71.64593505859375,6.76,0.27,4950000,43.4479557813011,0.0023376012686640024,0.0003,34.276362356469036,4949899,50.0,1.3524013757705688,0.025479663163423538,,,,,,
,,,,4950000,,,,,,,,,31.75770739,0.13,50.0,99000,75863,65
42.11743259147257,-71.63298797607422,6.710000000000001,0.24,4975000,42.52675490115181,0.0023629602510482073,0.0003,33.419070324152706,4974899,50.0,3.639172315597534,0.021757788956165314,,,,,,
,,,,4975000,,,,,,,,,32.25499707,0.07,50.0,99500,76175,65
42.99949809274862,-71.73248291015625,5.41,0.21,5000000,43.93783300181498,0.0023458015639334917,0.0003,33.953999165212736,4999899,50.0,-0.5137671232223511,0.021471038460731506,,,,,,
,,,,5000000,,,,,,,,,32.63567614,0.07,50.0,100000,76487,65
42.72862778070891,-72.26752471923828,5.7299999999999995,0.2,5025000,43.30707356833217,0.0023284468334168196,0.0003,33.69588798778132,5024899,50.0,-3.097623109817505,0.02172786556184292,,,,,,
,,,,5025000,,,,,,,,,33.13027845,0.13,50.0,100500,76800,65
43.29112274913855,-71.87287139892578,4.859999999999999,0.19,5050000,42.87384661008199,0.0024061864241957664,0.0003,33.52686348752118,5049899,50.0,0.21661365032196045,0.025273211300373077,,,,,,
,,,,5050000,,,,,,,,,32.76261011,0.07,50.0,101000,77113,65
42.927712517042096,-72.50741577148438,4.75,0.18,5075000,43.48174094688593,0.0024250191636383533,0.0003,33.59104504497256,5074899,50.0,0.11123490333557129,0.024783719331026077,,,,,,
,,,,5075000,,,,,,,,,32.69994128,0.11,50.0,101500,77425,65
42.82781032681289,-72.27033233642578,4.73,0.15,5100000,43.20279499470442,0.002440263284370303,0.0003,33.443977012818216,5099899,50.0,0.4646599590778351,0.03281603008508682,,,,,,
,,,,5100000,,,,,,,,,32.684561689999995,0.12,50.0,102000,77737,65
43.39726054235661,-72.12931823730469,5.390000000000001,0.2,5125000,43.14279234875039,0.002424807520583272,0.0003,33.80001982767135,5124899,50.0,-0.10418441891670227,0.02234194055199623,,,,,,
,,,,5125000,,,,,,,,,33.46234866,0.12,50.0,102500,78048,65
42.0424179704276,-71.85836791992188,5.81,0.25,5150000,42.26690864765407,0.002469929400831461,0.0003,33.0684974905476,5149899,50.0,0.020733356475830078,0.028715282678604126,,,,,,
,,,,5150000,,,,,,,,,32.78803992,0.14,50.0,103000,78362,65
43.17475047700958,-71.62705993652344,5.81,0.24,5175000,42.81431496421221,0.002474960871040821,0.0003,33.69839953559451,5174899,50.0,1.5153167247772217,0.03771119564771652,,,,,,
,,,,5175000,,,,,,,,,32.68569629,0.18,50.0,103500,78673,65
42.73108797536603,-72.13017272949219,4.52,0.17,5200000,43.62831832461778,0.0025098323822021484,0.0003,33.51477735929191,5199899,50.0,-2.0575785636901855,0.02688809484243393,,,,,,
,,,,5200000,,,,,,,,,32.80071187,0.11,50.0,104000,78985,65
41.93413834688327,-72.46278381347656,4.130000000000001,0.15,5225000,42.689750707982405,0.002545224269852042,0.0003,32.76645840846002,5224899,50.0,-4.17471170425415,0.02218431979417801,,,,,,
